2L,1,138315
2L,138316,276631
2L,276632,414947
2L,414948,553263
2L,553264,691579
2L,691580,829895
2L,829896,968211
2L,968212,1106527
2L,1106528,1244843
2L,1244844,1383159
2L,1383160,1521475
2L,1521476,1659791
2L,1659792,1798107
2L,1798108,1936423
2L,1936424,2074739
2L,2074740,2213055
2L,2213056,2351371
2L,2351372,2489687
2L,2489688,2628002
2L,2628003,2766318
2L,2766319,2904634
2L,2904635,3042950
2L,3042951,3181266
2L,3181267,3319582
2L,3319583,3457898
2L,3457899,3596214
2L,3596215,3734530
2L,3734531,3872846
2L,3872847,4011162
2L,4011163,4149478
2L,4149479,4287794
2L,4287795,4426110
2L,4426111,4564426
2L,4564427,4702742
2L,4702743,4841058
2L,4841059,4979374
2L,4979375,5117690
2L,5117691,5256005
2L,5256006,5394321
2L,5394322,5532637
2L,5532638,5670953
2L,5670954,5809269
2L,5809270,5947585
2L,5947586,6085901
2L,6085902,6224217
2L,6224218,6362533
2L,6362534,6500849
2L,6500850,6639165
2L,6639166,6777481
2L,6777482,6915797
2L,6915798,7054113
2L,7054114,7192429
2L,7192430,7330745
2L,7330746,7469061
2L,7469062,7607377
2L,7607378,7745693
2L,7745694,7884008
2L,7884009,8022324
2L,8022325,8160640
2L,8160641,8298956
2L,8298957,8437272
2L,8437273,8575588
2L,8575589,8713904
2L,8713905,8852220
2L,8852221,8990536
2L,8990537,9128852
2L,9128853,9267168
2L,9267169,9405484
2L,9405485,9543800
2L,9543801,9682116
2L,9682117,9820432
2L,9820433,9958748
2L,9958749,10097064
2L,10097065,10235380
2L,10235381,10373696
2L,10373697,10512011
2L,10512012,10650327
2L,10650328,10788643
2L,10788644,10926959
2L,10926960,11065275
2L,11065276,11203591
2L,11203592,11341907
2L,11341908,11480223
2L,11480224,11618539
2L,11618540,11756855
2L,11756856,11895171
2L,11895172,12033487
2L,12033488,12171803
2L,12171804,12310119
2L,12310120,12448435
2L,12448436,12586751
2L,12586752,12725067
2L,12725068,12863383
2L,12863384,13001699
2L,13001700,13140014
2L,13140015,13278330
2L,13278331,13416646
2L,13416647,13554962
2L,13554963,13693278
2L,13693279,13831594
2L,13831595,13969910
2L,13969911,14108226
2L,14108227,14246542
2L,14246543,14384858
2L,14384859,14523174
2L,14523175,14661490
2L,14661491,14799806
2L,14799807,14938122
2L,14938123,15076438
2L,15076439,15214754
2L,15214755,15353070
2L,15353071,15491386
2L,15491387,15629702
2L,15629703,15768017
2L,15768018,15906333
2L,15906334,16044649
2L,16044650,16182965
2L,16182966,16321281
2L,16321282,16459597
2L,16459598,16597913
2L,16597914,16736229
2L,16736230,16874545
2L,16874546,17012861
2L,17012862,17151177
2L,17151178,17289493
2L,17289494,17427809
2L,17427810,17566125
2L,17566126,17704441
2L,17704442,17842757
2L,17842758,17981073
2L,17981074,18119389
2L,18119390,18257705
2L,18257706,18396020
2L,18396021,18534336
2L,18534337,18672652
2L,18672653,18810968
2L,18810969,18949284
2L,18949285,19087600
2L,19087601,19225916
2L,19225917,19364232
2L,19364233,19502548
2L,19502549,19640864
2L,19640865,19779180
2L,19779181,19917496
2L,19917497,20055812
2L,20055813,20194128
2L,20194129,20332444
2L,20332445,20470760
2L,20470761,20609076
2L,20609077,20747392
2L,20747393,20885708
2L,20885709,21024023
2L,21024024,21162339
2L,21162340,21300655
2L,21300656,21438971
2L,21438972,21577287
2L,21577288,21715603
2L,21715604,21853919
2L,21853920,21992235
2L,21992236,22130551
2L,22130552,22268867
2L,22268868,22407183
2L,22407184,22545499
2L,22545500,22683815
2L,22683816,22822131
2L,22822132,22960447
2L,22960448,23098763
2L,23098764,23237079
2L,23237080,23375395
2L,23375396,23513711
2R,1,138179
2R,138180,276359
2R,276360,414539
2R,414540,552719
2R,552720,690899
2R,690900,829079
2R,829080,967259
2R,967260,1105439
2R,1105440,1243619
2R,1243620,1381799
2R,1381800,1519979
2R,1519980,1658159
2R,1658160,1796339
2R,1796340,1934519
2R,1934520,2072699
2R,2072700,2210879
2R,2210880,2349059
2R,2349060,2487239
2R,2487240,2625419
2R,2625420,2763599
2R,2763600,2901779
2R,2901780,3039959
2R,3039960,3178139
2R,3178140,3316319
2R,3316320,3454499
2R,3454500,3592679
2R,3592680,3730859
2R,3730860,3869039
2R,3869040,4007219
2R,4007220,4145399
2R,4145400,4283579
2R,4283580,4421759
2R,4421760,4559939
2R,4559940,4698119
2R,4698120,4836299
2R,4836300,4974479
2R,4974480,5112658
2R,5112659,5250838
2R,5250839,5389018
2R,5389019,5527198
2R,5527199,5665378
2R,5665379,5803558
2R,5803559,5941738
2R,5941739,6079918
2R,6079919,6218098
2R,6218099,6356278
2R,6356279,6494458
2R,6494459,6632638
2R,6632639,6770818
2R,6770819,6908998
2R,6908999,7047178
2R,7047179,7185358
2R,7185359,7323538
2R,7323539,7461718
2R,7461719,7599898
2R,7599899,7738078
2R,7738079,7876258
2R,7876259,8014438
2R,8014439,8152618
2R,8152619,8290798
2R,8290799,8428978
2R,8428979,8567158
2R,8567159,8705338
2R,8705339,8843518
2R,8843519,8981698
2R,8981699,9119878
2R,9119879,9258058
2R,9258059,9396238
2R,9396239,9534418
2R,9534419,9672598
2R,9672599,9810778
2R,9810779,9948958
2R,9948959,10087138
2R,10087139,10225317
2R,10225318,10363497
2R,10363498,10501677
2R,10501678,10639857
2R,10639858,10778037
2R,10778038,10916217
2R,10916218,11054397
2R,11054398,11192577
2R,11192578,11330757
2R,11330758,11468937
2R,11468938,11607117
2R,11607118,11745297
2R,11745298,11883477
2R,11883478,12021657
2R,12021658,12159837
2R,12159838,12298017
2R,12298018,12436197
2R,12436198,12574377
2R,12574378,12712557
2R,12712558,12850737
2R,12850738,12988917
2R,12988918,13127097
2R,13127098,13265277
2R,13265278,13403457
2R,13403458,13541637
2R,13541638,13679817
2R,13679818,13817997
2R,13817998,13956177
2R,13956178,14094357
2R,14094358,14232537
2R,14232538,14370717
2R,14370718,14508897
2R,14508898,14647077
2R,14647078,14785257
2R,14785258,14923437
2R,14923438,15061617
2R,15061618,15199796
2R,15199797,15337976
2R,15337977,15476156
2R,15476157,15614336
2R,15614337,15752516
2R,15752517,15890696
2R,15890697,16028876
2R,16028877,16167056
2R,16167057,16305236
2R,16305237,16443416
2R,16443417,16581596
2R,16581597,16719776
2R,16719777,16857956
2R,16857957,16996136
2R,16996137,17134316
2R,17134317,17272496
2R,17272497,17410676
2R,17410677,17548856
2R,17548857,17687036
2R,17687037,17825216
2R,17825217,17963396
2R,17963397,18101576
2R,18101577,18239756
2R,18239757,18377936
2R,18377937,18516116
2R,18516117,18654296
2R,18654297,18792476
2R,18792477,18930656
2R,18930657,19068836
2R,19068837,19207016
2R,19207017,19345196
2R,19345197,19483376
2R,19483377,19621556
2R,19621557,19759736
2R,19759737,19897916
2R,19897917,20036096
2R,20036097,20174276
2R,20174277,20312455
2R,20312456,20450635
2R,20450636,20588815
2R,20588816,20726995
2R,20726996,20865175
2R,20865176,21003355
2R,21003356,21141535
2R,21141536,21279715
2R,21279716,21417895
2R,21417896,21556075
2R,21556076,21694255
2R,21694256,21832435
2R,21832436,21970615
2R,21970616,22108795
2R,22108796,22246975
2R,22246976,22385155
2R,22385156,22523335
2R,22523336,22661515
2R,22661516,22799695
2R,22799696,22937875
2R,22937876,23076055
2R,23076056,23214235
2R,23214236,23352415
2R,23352416,23490595
2R,23490596,23628775
2R,23628776,23766955
2R,23766956,23905135
2R,23905136,24043315
2R,24043316,24181495
2R,24181496,24319675
2R,24319676,24457855
2R,24457856,24596035
2R,24596036,24734215
2R,24734216,24872395
2R,24872396,25010575
2R,25010576,25148755
2R,25148756,25286935
3L,1,137795
3L,137796,275590
3L,275591,413385
3L,413386,551180
3L,551181,688976
3L,688977,826771
3L,826772,964566
3L,964567,1102361
3L,1102362,1240157
3L,1240158,1377952
3L,1377953,1515747
3L,1515748,1653542
3L,1653543,1791337
3L,1791338,1929133
3L,1929134,2066928
3L,2066929,2204723
3L,2204724,2342518
3L,2342519,2480314
3L,2480315,2618109
3L,2618110,2755904
3L,2755905,2893699
3L,2893700,3031494
3L,3031495,3169290
3L,3169291,3307085
3L,3307086,3444880
3L,3444881,3582675
3L,3582676,3720471
3L,3720472,3858266
3L,3858267,3996061
3L,3996062,4133856
3L,4133857,4271651
3L,4271652,4409447
3L,4409448,4547242
3L,4547243,4685037
3L,4685038,4822832
3L,4822833,4960628
3L,4960629,5098423
3L,5098424,5236218
3L,5236219,5374013
3L,5374014,5511809
3L,5511810,5649604
3L,5649605,5787399
3L,5787400,5925194
3L,5925195,6062989
3L,6062990,6200785
3L,6200786,6338580
3L,6338581,6476375
3L,6476376,6614170
3L,6614171,6751966
3L,6751967,6889761
3L,6889762,7027556
3L,7027557,7165351
3L,7165352,7303146
3L,7303147,7440942
3L,7440943,7578737
3L,7578738,7716532
3L,7716533,7854327
3L,7854328,7992123
3L,7992124,8129918
3L,8129919,8267713
3L,8267714,8405508
3L,8405509,8543303
3L,8543304,8681099
3L,8681100,8818894
3L,8818895,8956689
3L,8956690,9094484
3L,9094485,9232280
3L,9232281,9370075
3L,9370076,9507870
3L,9507871,9645665
3L,9645666,9783461
3L,9783462,9921256
3L,9921257,10059051
3L,10059052,10196846
3L,10196847,10334641
3L,10334642,10472437
3L,10472438,10610232
3L,10610233,10748027
3L,10748028,10885822
3L,10885823,11023618
3L,11023619,11161413
3L,11161414,11299208
3L,11299209,11437003
3L,11437004,11574798
3L,11574799,11712594
3L,11712595,11850389
3L,11850390,11988184
3L,11988185,12125979
3L,12125980,12263775
3L,12263776,12401570
3L,12401571,12539365
3L,12539366,12677160
3L,12677161,12814955
3L,12814956,12952751
3L,12952752,13090546
3L,13090547,13228341
3L,13228342,13366136
3L,13366137,13503932
3L,13503933,13641727
3L,13641728,13779522
3L,13779523,13917317
3L,13917318,14055113
3L,14055114,14192908
3L,14192909,14330703
3L,14330704,14468498
3L,14468499,14606293
3L,14606294,14744089
3L,14744090,14881884
3L,14881885,15019679
3L,15019680,15157474
3L,15157475,15295270
3L,15295271,15433065
3L,15433066,15570860
3L,15570861,15708655
3L,15708656,15846450
3L,15846451,15984246
3L,15984247,16122041
3L,16122042,16259836
3L,16259837,16397631
3L,16397632,16535427
3L,16535428,16673222
3L,16673223,16811017
3L,16811018,16948812
3L,16948813,17086607
3L,17086608,17224403
3L,17224404,17362198
3L,17362199,17499993
3L,17499994,17637788
3L,17637789,17775584
3L,17775585,17913379
3L,17913380,18051174
3L,18051175,18188969
3L,18188970,18326764
3L,18326765,18464560
3L,18464561,18602355
3L,18602356,18740150
3L,18740151,18877945
3L,18877946,19015741
3L,19015742,19153536
3L,19153537,19291331
3L,19291332,19429126
3L,19429127,19566922
3L,19566923,19704717
3L,19704718,19842512
3L,19842513,19980307
3L,19980308,20118102
3L,20118103,20255898
3L,20255899,20393693
3L,20393694,20531488
3L,20531489,20669283
3L,20669284,20807079
3L,20807080,20944874
3L,20944875,21082669
3L,21082670,21220464
3L,21220465,21358259
3L,21358260,21496055
3L,21496056,21633850
3L,21633851,21771645
3L,21771646,21909440
3L,21909441,22047236
3L,22047237,22185031
3L,22185032,22322826
3L,22322827,22460621
3L,22460622,22598416
3L,22598417,22736212
3L,22736213,22874007
3L,22874008,23011802
3L,23011803,23149597
3L,23149598,23287393
3L,23287394,23425188
3L,23425189,23562983
3L,23562984,23700778
3L,23700779,23838574
3L,23838575,23976369
3L,23976370,24114164
3L,24114165,24251959
3L,24251960,24389754
3L,24389755,24527550
3L,24527551,24665345
3L,24665346,24803140
3L,24803141,24940935
3L,24940936,25078731
3L,25078732,25216526
3L,25216527,25354321
3L,25354322,25492116
3L,25492117,25629911
3L,25629912,25767707
3L,25767708,25905502
3L,25905503,26043297
3L,26043298,26181092
3L,26181093,26318888
3L,26318889,26456683
3L,26456684,26594478
3L,26594479,26732273
3L,26732274,26870068
3L,26870069,27007864
3L,27007865,27145659
3L,27145660,27283454
3L,27283455,27421249
3L,27421250,27559045
3L,27559046,27696840
3L,27696841,27834635
3L,27834636,27972430
3L,27972431,28110226
3R,1,138272
3R,138273,276545
3R,276546,414818
3R,414819,553091
3R,553092,691364
3R,691365,829637
3R,829638,967910
3R,967911,1106183
3R,1106184,1244456
3R,1244457,1382729
3R,1382730,1521002
3R,1521003,1659275
3R,1659276,1797548
3R,1797549,1935821
3R,1935822,2074094
3R,2074095,2212367
3R,2212368,2350640
3R,2350641,2488913
3R,2488914,2627186
3R,2627187,2765459
3R,2765460,2903732
3R,2903733,3042005
3R,3042006,3180278
3R,3180279,3318551
3R,3318552,3456824
3R,3456825,3595097
3R,3595098,3733370
3R,3733371,3871643
3R,3871644,4009916
3R,4009917,4148189
3R,4148190,4286462
3R,4286463,4424735
3R,4424736,4563008
3R,4563009,4701281
3R,4701282,4839554
3R,4839555,4977827
3R,4977828,5116100
3R,5116101,5254373
3R,5254374,5392645
3R,5392646,5530918
3R,5530919,5669191
3R,5669192,5807464
3R,5807465,5945737
3R,5945738,6084010
3R,6084011,6222283
3R,6222284,6360556
3R,6360557,6498829
3R,6498830,6637102
3R,6637103,6775375
3R,6775376,6913648
3R,6913649,7051921
3R,7051922,7190194
3R,7190195,7328467
3R,7328468,7466740
3R,7466741,7605013
3R,7605014,7743286
3R,7743287,7881559
3R,7881560,8019832
3R,8019833,8158105
3R,8158106,8296378
3R,8296379,8434651
3R,8434652,8572924
3R,8572925,8711197
3R,8711198,8849470
3R,8849471,8987743
3R,8987744,9126016
3R,9126017,9264289
3R,9264290,9402562
3R,9402563,9540835
3R,9540836,9679108
3R,9679109,9817381
3R,9817382,9955654
3R,9955655,10093927
3R,10093928,10232200
3R,10232201,10370473
3R,10370474,10508746
3R,10508747,10647019
3R,10647020,10785291
3R,10785292,10923564
3R,10923565,11061837
3R,11061838,11200110
3R,11200111,11338383
3R,11338384,11476656
3R,11476657,11614929
3R,11614930,11753202
3R,11753203,11891475
3R,11891476,12029748
3R,12029749,12168021
3R,12168022,12306294
3R,12306295,12444567
3R,12444568,12582840
3R,12582841,12721113
3R,12721114,12859386
3R,12859387,12997659
3R,12997660,13135932
3R,13135933,13274205
3R,13274206,13412478
3R,13412479,13550751
3R,13550752,13689024
3R,13689025,13827297
3R,13827298,13965570
3R,13965571,14103843
3R,14103844,14242116
3R,14242117,14380389
3R,14380390,14518662
3R,14518663,14656935
3R,14656936,14795208
3R,14795209,14933481
3R,14933482,15071754
3R,15071755,15210027
3R,15210028,15348300
3R,15348301,15486573
3R,15486574,15624846
3R,15624847,15763119
3R,15763120,15901392
3R,15901393,16039665
3R,16039666,16177937
3R,16177938,16316210
3R,16316211,16454483
3R,16454484,16592756
3R,16592757,16731029
3R,16731030,16869302
3R,16869303,17007575
3R,17007576,17145848
3R,17145849,17284121
3R,17284122,17422394
3R,17422395,17560667
3R,17560668,17698940
3R,17698941,17837213
3R,17837214,17975486
3R,17975487,18113759
3R,18113760,18252032
3R,18252033,18390305
3R,18390306,18528578
3R,18528579,18666851
3R,18666852,18805124
3R,18805125,18943397
3R,18943398,19081670
3R,19081671,19219943
3R,19219944,19358216
3R,19358217,19496489
3R,19496490,19634762
3R,19634763,19773035
3R,19773036,19911308
3R,19911309,20049581
3R,20049582,20187854
3R,20187855,20326127
3R,20326128,20464400
3R,20464401,20602673
3R,20602674,20740946
3R,20740947,20879219
3R,20879220,21017492
3R,21017493,21155765
3R,21155766,21294038
3R,21294039,21432310
3R,21432311,21570583
3R,21570584,21708856
3R,21708857,21847129
3R,21847130,21985402
3R,21985403,22123675
3R,22123676,22261948
3R,22261949,22400221
3R,22400222,22538494
3R,22538495,22676767
3R,22676768,22815040
3R,22815041,22953313
3R,22953314,23091586
3R,23091587,23229859
3R,23229860,23368132
3R,23368133,23506405
3R,23506406,23644678
3R,23644679,23782951
3R,23782952,23921224
3R,23921225,24059497
3R,24059498,24197770
3R,24197771,24336043
3R,24336044,24474316
3R,24474317,24612589
3R,24612590,24750862
3R,24750863,24889135
3R,24889136,25027408
3R,25027409,25165681
3R,25165682,25303954
3R,25303955,25442227
3R,25442228,25580500
3R,25580501,25718773
3R,25718774,25857046
3R,25857047,25995319
3R,25995320,26133592
3R,26133593,26271865
3R,26271866,26410138
3R,26410139,26548411
3R,26548412,26686684
3R,26686685,26824956
3R,26824957,26963229
3R,26963230,27101502
3R,27101503,27239775
3R,27239776,27378048
3R,27378049,27516321
3R,27516322,27654594
3R,27654595,27792867
3R,27792868,27931140
3R,27931141,28069413
3R,28069414,28207686
3R,28207687,28345959
3R,28345960,28484232
3R,28484233,28622505
3R,28622506,28760778
3R,28760779,28899051
3R,28899052,29037324
3R,29037325,29175597
3R,29175598,29313870
3R,29313871,29452143
3R,29452144,29590416
3R,29590417,29728689
3R,29728690,29866962
3R,29866963,30005235
3R,30005236,30143508
3R,30143509,30281781
3R,30281782,30420054
3R,30420055,30558327
3R,30558328,30696600
3R,30696601,30834873
3R,30834874,30973146
3R,30973147,31111419
3R,31111420,31249692
3R,31249693,31387965
3R,31387966,31526238
3R,31526239,31664511
3R,31664512,31802784
3R,31802785,31941057
3R,31941058,32079330
4,1,149792
4,149793,299584
4,299585,449376
4,449377,599168
4,599169,748961
4,748962,898753
4,898754,1048545
4,1048546,1198337
4,1198338,1348130
X,1,138483
X,138484,276967
X,276968,415451
X,415452,553935
X,553936,692419
X,692420,830903
X,830904,969387
X,969388,1107871
X,1107872,1246355
X,1246356,1384839
X,1384840,1523323
X,1523324,1661807
X,1661808,1800291
X,1800292,1938775
X,1938776,2077259
X,2077260,2215743
X,2215744,2354227
X,2354228,2492710
X,2492711,2631194
X,2631195,2769678
X,2769679,2908162
X,2908163,3046646
X,3046647,3185130
X,3185131,3323614
X,3323615,3462098
X,3462099,3600582
X,3600583,3739066
X,3739067,3877550
X,3877551,4016034
X,4016035,4154518
X,4154519,4293002
X,4293003,4431486
X,4431487,4569970
X,4569971,4708454
X,4708455,4846937
X,4846938,4985421
X,4985422,5123905
X,5123906,5262389
X,5262390,5400873
X,5400874,5539357
X,5539358,5677841
X,5677842,5816325
X,5816326,5954809
X,5954810,6093293
X,6093294,6231777
X,6231778,6370261
X,6370262,6508745
X,6508746,6647229
X,6647230,6785713
X,6785714,6924197
X,6924198,7062681
X,7062682,7201164
X,7201165,7339648
X,7339649,7478132
X,7478133,7616616
X,7616617,7755100
X,7755101,7893584
X,7893585,8032068
X,8032069,8170552
X,8170553,8309036
X,8309037,8447520
X,8447521,8586004
X,8586005,8724488
X,8724489,8862972
X,8862973,9001456
X,9001457,9139940
X,9139941,9278424
X,9278425,9416908
X,9416909,9555391
X,9555392,9693875
X,9693876,9832359
X,9832360,9970843
X,9970844,10109327
X,10109328,10247811
X,10247812,10386295
X,10386296,10524779
X,10524780,10663263
X,10663264,10801747
X,10801748,10940231
X,10940232,11078715
X,11078716,11217199
X,11217200,11355683
X,11355684,11494167
X,11494168,11632651
X,11632652,11771135
X,11771136,11909618
X,11909619,12048102
X,12048103,12186586
X,12186587,12325070
X,12325071,12463554
X,12463555,12602038
X,12602039,12740522
X,12740523,12879006
X,12879007,13017490
X,13017491,13155974
X,13155975,13294458
X,13294459,13432942
X,13432943,13571426
X,13571427,13709910
X,13709911,13848394
X,13848395,13986878
X,13986879,14125362
X,14125363,14263845
X,14263846,14402329
X,14402330,14540813
X,14540814,14679297
X,14679298,14817781
X,14817782,14956265
X,14956266,15094749
X,15094750,15233233
X,15233234,15371717
X,15371718,15510201
X,15510202,15648685
X,15648686,15787169
X,15787170,15925653
X,15925654,16064137
X,16064138,16202621
X,16202622,16341105
X,16341106,16479589
X,16479590,16618072
X,16618073,16756556
X,16756557,16895040
X,16895041,17033524
X,17033525,17172008
X,17172009,17310492
X,17310493,17448976
X,17448977,17587460
X,17587461,17725944
X,17725945,17864428
X,17864429,18002912
X,18002913,18141396
X,18141397,18279880
X,18279881,18418364
X,18418365,18556848
X,18556849,18695332
X,18695333,18833816
X,18833817,18972299
X,18972300,19110783
X,19110784,19249267
X,19249268,19387751
X,19387752,19526235
X,19526236,19664719
X,19664720,19803203
X,19803204,19941687
X,19941688,20080171
X,20080172,20218655
X,20218656,20357139
X,20357140,20495623
X,20495624,20634107
X,20634108,20772591
X,20772592,20911075
X,20911076,21049559
X,21049560,21188043
X,21188044,21326526
X,21326527,21465010
X,21465011,21603494
X,21603495,21741978
X,21741979,21880462
X,21880463,22018946
X,22018947,22157430
X,22157431,22295914
X,22295915,22434398
X,22434399,22572882
X,22572883,22711366
X,22711367,22849850
X,22849851,22988334
X,22988335,23126818
X,23126819,23265302
X,23265303,23403786
X,23403787,23542270
Y,1,141051
Y,141052,282103
Y,282104,423155
Y,423156,564207
Y,564208,705259
Y,705260,846311
Y,846312,987363
Y,987364,1128415
Y,1128416,1269467
Y,1269468,1410519
Y,1410520,1551571
Y,1551572,1692623
Y,1692624,1833675
Y,1833676,1974727
Y,1974728,2115779
Y,2115780,2256831
Y,2256832,2397883
Y,2397884,2538935
Y,2538936,2679987
Y,2679988,2821039
Y,2821040,2962091
Y,2962092,3103143
Y,3103144,3244195
Y,3244196,3385247
Y,3385248,3526299
Y,3526300,3667351
mitochondrion_genome,1,19524
